platform,title,url,published_by,developed_by,released,genre,perspective,visual,art,gameplay,interface,user_reviews,user_review_count,average_user_review,critic_reviews,critic_review_count,average_critic_review
platform,title,url,published_by,developed_by,released,genre,perspective,visual,art,gameplay,interface,user_reviews,user_review_count,average_user_review,critic_reviews,critic_review_count,average_critic_review
SNES,Teenage Mutant Ninja Turtles: Shredder's Revenge,https://www.mobygames.com/game/185858/teenage-mutant-ninja-turtles-shredders-revenge/,"DotEmu SAS Gamera Game H2 Interactive Co., Ltd. Netflix Inc.",Tribute Games Inc.,"June 16, 2022 on Windows",Action,Side view,2D scrolling,,Beat 'em up / brawler,Direct control,[],0,0,"[100, 100, 100, 100, 100, 98, 95, 95, 95, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 85, 85, 83, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 73, 71, 70, 70]",46,86.93478260869566
SNES,Ninja Gaiden,https://www.mobygames.com/game/16619/ninja-gaiden/,"Tecmo, Inc. Tecmo, Ltd. Microsoft Corporation",Team Ninja,"February 28, 2004 on Xbox",Action,1st-person3rd-person (Other)Diagonal-down,Cinematic camera,,Hack and slash,Direct control,"[4.4, 3.0, 2.7]",3,3.366666666666667,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 99, 98, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 93, 93, 93, 93, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 87, 86, 86, 86, 85, 85, 85, 85, 83, 80, 80, 80, 78, 75, 75, 75, 70, 70, 70, 42]",81,90.32098765432099
SNES,Ōkami,https://www.mobygames.com/game/24246/okami/,"Capcom Co., Ltd.","Clover Studio Co., Ltd.","April 20, 2006 on PlayStation 2",Action,Behind view,,,MetroidvaniaPuzzle elements,Direct control,"[3.8, 4.5]",2,4.15,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 98, 97, 97, 97, 96, 96, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 93, 93, 93, 93, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 88, 87, 85, 85, 85, 85, 85, 85, 85, 85, 85, 82, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 79, 78, 77, 76, 70, 67, 62, 58]",209,91.56937799043062
SNES,Lorelei and the Laser Eyes,https://www.mobygames.com/game/224039/lorelei-and-the-laser-eyes/,Annapurna Interactive,Simogo AB,"May 16, 2024 on Windows",AdventurePuzzle,1st-person3rd-person (Other),,,,Direct controlPoint and select,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 98, 95, 95, 95, 95, 95, 95, 92, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 88, 85, 85, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 70, 70, 60, 50, 50]",68,87.80882352941177
SNES,Diablo IV,https://www.mobygames.com/game/204085/diablo-iv/,Blizzard Entertainment Inc.,Blizzard Entertainment Inc.,"June 6, 2023 on Windows",Role-playing (RPG),Diagonal-down,,,Action RPG,Direct controlPoint and select,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 96, 95, 95, 95, 95, 95, 95, 95, 94, 92, 92, 92, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 88, 87, 86, 86, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 84, 83, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 75, 70, 70, 70, 70, 70, 70, 70, 70, 65, 60, 60]",120,86.18333333333334
SNES,SEGA Rally Championship,https://www.mobygames.com/game/1708/sega-rally-championship/,SEGA Enterprises Ltd.,Sega AM3 R&D Division,1995 on SEGA Saturn,Racing / Driving,1st-personBehind view,,,,,"[1.4, 3.8, 3.0]",3,2.733333333333333,"[100, 100, 100, 100, 100, 100, 100, 98, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 94, 93, 93, 93, 93, 92, 92, 92, 90, 90, 90, 90, 90, 89, 89, 85, 85, 83, 81, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 77, 75, 70, 70, 68, 60, 55]",55,87.74545454545455
SNES,Coin Drop,https://www.mobygames.com/game/53287/coin-drop/,Full Fat Productions Ltd.,Full Fat Productions Ltd.,"April 19, 2011 on iPhone",Puzzle,Side view,Fixed / flip-screen,,,,[],0,0,"[100, 100, 100, 91, 90, 90, 90, 80, 80, 80]",10,90.1
SNES,Higurashi: When They Cry - Ch.3: Tatarigoroshi,https://www.mobygames.com/game/102612/higurashi-when-they-cry-ch3-tatarigoroshi/,MangaGamer.com,07th Expansion,"June 17, 2016 on Windows",Adventure,1st-person,,Anime / Manga,Visual novel,,[],0,0,"[100, 97, 95, 90, 90, 90, 90]",7,93.14285714285714
SNES,BioShock 2 (Rapture Edition),https://www.mobygames.com/game/48868/bioshock-2-rapture-edition/,"2K Games, Inc.",,2010 on Windows,Special edition,,,,,,[],0,0,[],0,0
SNES,Total War: Warhammer II,https://www.mobygames.com/game/96560/total-war-warhammer-ii/,"SEGA Europe Ltd. Feral Interactive Ltd. Creative Assembly Ltd., The","Creative Assembly Ltd., The","September 28, 2017 on Windows",Strategy / tactics,Diagonal-down,Free camera,,Real-time tactics (RTT)Turn-based strategy (TBS),Multiple units/characters controlPoint and select,[],0,0,"[95, 92, 91, 90, 90, 90, 90, 88, 85, 85, 85, 85, 84, 83, 70, 70, 70]",17,84.88235294117646
SNES,Persona 5,https://www.mobygames.com/game/86408/persona-5/,"SEGA Games Co., Ltd. Atlus U.S.A., Inc. Koch Media GmbH (Austria)","Atlus Co., Ltd.","September 15, 2016 on PlayStation 3",Role-playing (RPG),Behind view,,Anime / Manga,Japanese-style RPG (JRPG),,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 98, 97, 97, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 93, 93, 93, 93, 92, 92, 92, 92, 92, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 87, 87, 85, 85, 80, 80, 70, 65]",89,93.84269662921348
SNES,Sea of Stars,https://www.mobygames.com/game/207900/sea-of-stars/,"Sabotage Studio Inc. iam8bit, Inc.",Sabotage Studio Inc.,"August 29, 2023 on Windows",Role-playing (RPG),Top-down,2D scrolling,,Japanese-style RPG (JRPG),Direct control,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 95, 95, 95, 95, 95, 93, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 87, 85, 85, 85, 85, 85, 85, 85, 84, 84, 82, 82, 82, 82, 82, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 75, 75, 70, 70]",68,87.76470588235294
SNES,Dragon Quest XI: Echoes of an Elusive Age,https://www.mobygames.com/game/98424/dragon-quest-xi-echoes-of-an-elusive-age/,"Square Enix Co., Ltd.","Armor Project Square Enix Co., Ltd.","July 29, 2017 on Nintendo 3DS",ActionRole-playing (RPG),3rd-person (Other),,Anime / Manga,Japanese-style RPG (JRPG)Sandbox / open world,Direct control,[],0,0,"[100, 100, 100, 100, 100, 95, 92, 91, 90, 90, 90, 90, 90, 89, 88, 87, 85, 85, 82, 80, 80, 80, 80, 80, 75, 60]",26,87.65384615384616
SNES,Rise of the Tomb Raider,https://www.mobygames.com/game/75675/rise-of-the-tomb-raider/,Microsoft Corporation Square Enix Limited Feral Interactive Ltd.,"Crystal Dynamics, Inc.","November 10, 2015 on Xbox 360",Action,Behind view,,,PlatformPuzzle elementsShooter,Direct control,[],0,0,"[100, 100, 95, 93, 93, 93, 92, 92, 92, 92, 91, 90, 90, 90, 90, 90, 90, 89, 89, 87, 87, 86, 86, 85, 85, 85, 84, 84, 83, 82, 82, 80, 80, 80, 80, 80, 80, 75, 75, 70, 70, 70, 60, 60]",44,84.70454545454545
SNES,Madden NFL 2003,https://www.mobygames.com/game/7770/madden-nfl-2003/,"Electronic Arts, Inc.",EA Tiburon,2002 on Xbox,Sports,Diagonal-down,2D scrolling,,,Direct control,[],0,0,"[100, 100, 100, 100, 99, 98, 98, 97, 95, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 88, 88, 88, 88, 87, 86, 86, 86, 86, 86, 86, 86, 85, 85, 85, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 78, 74, 74]",65,88.03076923076924
SNES,Shinobi III: Return of the Ninja Master,https://www.mobygames.com/game/8073/shinobi-iii-return-of-the-ninja-master/,"SEGA of America, Inc. Sega Amusements Europe Ltd SEGA Enterprises Ltd. Tec Toy Indústria de Brinquedos S.A. Nintendo Co., Ltd.",Megasoft,1993 on Genesis,Action,Side view,2D scrolling,,Platform,,"[4.2, 4.8]",2,4.5,"[100, 100, 100, 100, 98, 96, 95, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 87, 85, 84, 84, 82, 82, 81, 80, 80, 73, 70, 67]",31,87.83870967741936
SNES,Metal Gear Solid,https://www.mobygames.com/game/2511/metal-gear-solid/,"Konami Co., Ltd. Sony Computer Entertainment America Inc. Konami Digital Entertainment Co., Ltd.","Konami Computer Entertainment Japan, Inc.","September 3, 1998 on PlayStation",Action,1st-personTop-down,2D scrolling,,ShooterStealth,Direct control,"[4.6, 3.0, 4.4, 4.2, 3.8, 4.7, 3.7, 5.0, 4.2, 1.6, 2.0]",11,3.7454545454545456,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 99, 98, 98, 98, 97, 96, 96, 96, 96, 95, 95, 95, 94, 93, 92, 91, 90, 90, 90, 90, 88, 85, 70, 60]",37,94.35135135135135
SNES,Broken Sword: Shadow of the Templars - The Director's Cut,https://www.mobygames.com/game/40000/broken-sword-shadow-of-the-templars-the-directors-cut/,Ubisoft Entertainment SA Revolution Software Ltd. Kalypso Media Digital Ltd. 1C-SoftClub,Revolution Software Ltd.,"March 19, 2009 on Nintendo DS",Adventure,,2D scrolling,,Graphic adventurePuzzle elements,Point and select,[2.3],1,2.3,"[100, 100, 100, 100, 100, 100, 100, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 83, 83, 82, 82, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 78, 78, 76, 76, 76, 75, 75, 75, 75, 70, 70, 70, 70, 70, 70, 70, 70, 69, 65, 65, 65, 60, 60, 60, 59, 50, 45]",65,79.06153846153846
SNES,Hot Shots Golf 3,https://www.mobygames.com/game/5926/hot-shots-golf-3/,Sony Computer Entertainment Inc. Sony Computer Entertainment America Inc.,Clap Hanz Ltd.,"July 26, 2001 on PlayStation 2",Sports,,,,,,[],0,0,"[100, 96, 92, 91, 90, 89, 85, 83, 80, 80, 78, 72]",12,86.33333333333333
SNES,Ollo in the Sunny Valley Fair,https://www.mobygames.com/game/21114/ollo-in-the-sunny-valley-fair/,Plaid Banana Entertainment Transposia,Hulabee Entertainment Inc.,2002 on Windows,AdventureEducational,3rd-person (Other),Fixed / flip-screen,,Puzzle elements,Point and select,[],0,0,"[100, 100, 100, 97, 92, 90, 86, 80, 69]",9,90.44444444444444
SNES,Final Fantasy XVI,https://www.mobygames.com/game/204724/final-fantasy-xvi/,"Square Enix Co., Ltd. Square Enix Limited",Square Enix Creative Business Unit III,"June 21, 2023 on PlayStation 5",Role-playing (RPG),Behind view,,Anime / Manga,Action RPGSandbox / open world,Direct control,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 97, 96, 95, 95, 95, 93, 92, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 86, 86, 85, 85, 85, 85, 85, 85, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 75, 75, 72, 70, 70, 70, 60, 60, 60, 60]",78,86.7948717948718
SNES,The Witcher 2: Assassins of Kings,https://www.mobygames.com/game/51611/the-witcher-2-assassins-of-kings/,"Namco Bandai Partners S.A.S. CD Projekt Sp. z o.o. Atari, Inc.",CD Projekt RED Sp. z o.o.,"May 17, 2011 on Windows",Role-playing (RPG),Behind view,,,Action RPGQuick Time Events (QTEs),Direct control,"[4.7, 4.0]",2,4.35,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 96, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 93, 93, 93, 92, 92, 92, 92, 92, 92, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 88, 87, 87, 87, 86, 85, 85, 85, 84, 84, 83, 83, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 70, 70, 70, 60, 60, 60, 60, 55]",118,88.52542372881356
SNES,Sam & Max: Season Two - What's New Beelzebub?,https://www.mobygames.com/game/33578/sam-max-season-two-whats-new-beelzebub/,"GameTap LLC Telltale, Inc.","Telltale, Inc.","April 10, 2008 on Windows",Adventure,3rd-person (Other),,,Graphic adventurePuzzle elements,Point and select,[],0,0,"[100, 100, 92, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 86, 86, 85, 85, 84, 84, 82, 82, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 76, 75, 70]",38,84.63157894736842
SNES,Madden NFL 2005,https://www.mobygames.com/game/73287/madden-nfl-2005/,"Electronic Arts, Inc.",EA Tiburon,"August 9, 2004 on PlayStation 2",Sports,Diagonal-down,2D scrolling,,,Direct controlMultiple units/characters control,[3.4],1,3.4,"[100, 100, 100, 100, 100, 100, 95, 95, 95, 95, 95, 95, 95, 94, 94, 93, 93, 93, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 88, 87, 86, 86, 85, 85, 85, 85, 85, 85, 85, 83, 83, 80, 80, 80, 80, 75, 75, 70, 70, 56]",78,88.98717948717949
SNES,System Shock 2,https://www.mobygames.com/game/590/system-shock-2/,"Electronic Arts, Inc. Rainbow Products Limited Night Dive Studios, LLC","Looking Glass Studios, Inc. Irrational Games LLC","August 11, 1999 on Windows",Action,1st-person,,,RPG elementsShooterStealth,Direct control,"[4.8, 4.7, 4.1, 4.4, 4.0, 4.2, 4.1, 5.0, 4.2, 4.5, 4.6, 4.6, 4.7, 4.1, 4.8, 4.8, 3.8, 5.0, 4.3, 4.1, 4.4, 4.8, 5.0, 2.6]",24,4.3999999999999995,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 95, 95, 95, 94, 94, 93, 93, 92, 92, 92, 92, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 87, 85, 85, 85, 85, 85, 85, 85, 82, 80, 80, 80, 80, 75, 75, 40]",65,90.61538461538461
SNES,Tiny Toon Adventures: Buster's Hidden Treasure,https://www.mobygames.com/game/24168/tiny-toon-adventures-busters-hidden-treasure/,"Konami, Inc.","Konami Co., Ltd.",1993 on Genesis,Action,Side view,2D scrolling,,ArcadePlatformPuzzle elements,,[],0,0,"[93, 92, 92, 91, 90, 90, 88, 87, 86, 86, 86, 85, 84, 82, 80, 80, 75, 70]",18,85.38888888888889
SNES,Final Fantasy VII: Remake - Intergrade,https://www.mobygames.com/game/163363/final-fantasy-vii-remake-intergrade/,"Square Enix, Inc. Square Enix Co., Ltd. Square Enix Limited","Square Enix Co., Ltd.","June 10, 2021 on PlayStation 5",Role-playing (RPG),3rd-person (Other),Cinematic camera,Anime / Manga,Japanese-style RPG (JRPG),Direct control,[],0,0,"[100, 100, 100, 94, 90, 90, 90, 90, 90, 90, 88, 88, 88, 88, 86, 85, 85, 84, 84, 83, 80, 80, 80, 80, 80, 70, 65]",27,86.22222222222223
SNES,Fallout 3,https://www.mobygames.com/game/37167/fallout-3/,Bethesda Softworks LLC ZeniMax Europe Ltd. 1C Company 1C-SoftClub ak tronic Software & Services GmbH,Bethesda Game Studios,"October 28, 2008 on Windows",Role-playing (RPG),1st-personBehind view,,,Action RPGSandbox / open worldShooter,,"[4.1, 3.3, 4.0, 3.6, 2.9, 3.7, 4.3, 3.9, 3.0, 4.9, 2.6, 4.1]",12,3.6999999999999997,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 98, 98, 97, 97, 97, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 93, 93, 93, 93, 93, 92, 92, 92, 92, 92, 92, 92, 92, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 89, 88, 88, 88, 88, 88, 87, 87, 87, 87, 87, 87, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 83, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 75, 75, 75, 75, 75, 75, 72, 70, 70, 70, 67, 60, 60, 60, 60]",225,90.07111111111111
SNES,Pokémon SoulSilver Version,https://www.mobygames.com/game/44546/pokemon-soulsilver-version/,"Pokémon Company, The Nintendo Co., Ltd. Nintendo of America Inc. Nintendo of Europe GmbH","Creatures, Inc. Game Freak, Inc.","September 12, 2009 on Nintendo DS",Role-playing (RPG),Diagonal-down,,,Japanese-style RPG (JRPG),,[],0,0,"[95, 95, 95, 95, 94, 94, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 85, 85, 85, 85, 85, 85, 85, 85, 83, 83, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 78]",49,87.16326530612245
SNES,Real Racing,https://www.mobygames.com/game/45638/real-racing/,ndWare Pty Ltd,Firemint Pty Ltd.,"June 8, 2009 on iPhone",Racing / DrivingSimulation,1st-person,,,,Direct control,[],0,0,"[100, 100, 100, 100, 100, 100, 95, 90, 90, 80, 75, 72, 70]",13,90.15384615384616
SNES,MLB 09: The Show,https://www.mobygames.com/game/39831/mlb-09-the-show/,Sony Computer Entertainment America Inc.,SCE Studios San Diego,"March 3, 2009 on PlayStation 2",Sports,1st-personBehind viewDiagonal-down,,,,,[],0,0,"[100, 100, 92, 92, 91, 90, 90, 90, 90, 89, 87, 87, 87, 87, 83, 80, 80, 80, 75, 74, 73, 70, 70, 70, 65, 60]",26,82.76923076923077
SNES,Forza Motorsport 6,https://www.mobygames.com/game/75709/forza-motorsport-6/,Microsoft Corporation,Turn 10 Studios,"September 15, 2015 on Xbox One",Racing / Driving,1st-personBehind view,,,,,[],0,0,"[96, 95, 92, 91, 90, 89, 86, 85, 83, 80, 80]",11,87.9090909090909
SNES,Indiana Jones and the Fate of Atlantis,https://www.mobygames.com/game/316/indiana-jones-and-the-fate-of-atlantis/,"Lucasfilm Games LLC Softgold Computerspiele GmbH Victor Entertainment Inc. U.S. Gold Ltd. Trend Redaktions- und Verlagsgesellschaft mbH Disney Interactive, Inc.",Lucasfilm Games LLC,1992 on DOS,Adventure,3rd-person (Other),2D scrolling,,Graphic adventurePuzzle elements,Point and select,"[4.8, 5.0, 5.0, 4.0, 3.8, 4.2, 5.0, 4.5, 5.0, 5.0, 4.0, 4.2, 4.3, 4.5, 4.2, 4.6, 5.0]",17,4.535294117647059,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 95, 95, 95, 94, 94, 94, 94, 93, 93, 92, 92, 92, 92, 92, 92, 92, 92, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 86, 86, 85, 84, 83, 83, 80, 80, 80, 80, 76, 75, 72, 72, 60]",58,89.5
SNES,Divinity: Original Sin II,https://www.mobygames.com/game/95966/divinity-original-sin-ii/,"Larian Studios NV BANDAI NAMCO Entertainment Europe S.A.S. Spike Chunsoft Co., Ltd.",Larian Studios NV,"September 15, 2016 on Windows",Role-playing (RPG),Diagonal-down,,,,Point and select,[],0,0,"[100, 100, 100, 100, 100, 98, 98, 97, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 93, 93, 93, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 86, 85, 80, 80]",48,92.35416666666667
SNES,Donkey Kong Country: Tropical Freeze,https://www.mobygames.com/game/66119/donkey-kong-country-tropical-freeze/,"Nintendo Co., Ltd.","Retro Studios Inc. Monster Games, Inc.","February 21, 2014 on Wii U",Action,Side view,2D scrolling,,Platform,,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 95, 95, 95, 95, 95, 95, 95, 95, 93, 92, 92, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 84, 84, 83, 83, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 78, 75, 75, 74, 74, 70, 70, 70, 70, 70, 70, 70, 70, 60, 60, 60, 50]",113,84.35398230088495
SNES,Animal Crossing: New Horizons,https://www.mobygames.com/game/141533/animal-crossing-new-horizons/,"Nintendo Co., Ltd.",Nintendo EPD Nintendo EAD,"March 20, 2020 on Nintendo Switch",Simulation,Diagonal-down,,,Life / social simulation,Direct control,[4.0],1,4.0,"[100, 100, 100, 100, 92, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 86, 85, 85, 85, 83, 81, 80, 80, 80, 80]",25,88.68
SNES,Forza Motorsport 4,https://www.mobygames.com/game/54080/forza-motorsport-4/,Microsoft Corporation ak tronic Software & Services GmbH,Turn 10 Studios,"October 11, 2011 on Xbox 360",Racing / Driving,1st-personBehind view,,,,,[],0,0,"[95, 94, 92, 91, 90, 90, 90, 90, 90, 89, 88, 85, 80, 80]",14,88.85714285714286
SNES,Links LS: Legends in Sports - 1997 Edition,https://www.mobygames.com/game/6208/links-ls-legends-in-sports-1997-edition/,"Access Software, Inc. Eidos Interactive Limited","Access Software, Inc.",1996 on DOS,SimulationSports,3rd-person (Other)Behind view,,,,,[],0,0,"[100, 100, 94, 91, 90, 90, 90, 89, 88, 86, 82, 81, 80]",13,89.3076923076923
SNES,Tatsunoko vs. Capcom: Ultimate All-Stars,https://www.mobygames.com/game/45850/tatsunoko-vs-capcom-ultimate-all-stars/,"Capcom Co., Ltd.","Eighting Co., Ltd.","January 26, 2010 on Wii",Action,Side view,2D scrolling,Anime / Manga,Fighting,,[],0,0,"[100, 100, 94, 93, 92, 92, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 85, 85, 85, 85, 85, 83, 83, 82, 80, 80, 80, 80, 80, 80, 80, 75, 75, 70, 70, 70, 70, 70, 65]",41,84.1219512195122
SNES,Summer Carnival '92: Recca,https://www.mobygames.com/game/29521/summer-carnival-92-recca/,"naxat Co., Ltd. Kaga Electronics Co., Ltd.",KID Corp.,"July 17, 1992 on NES",Action,Top-down,,,ArcadeShooter,,[],0,0,"[100, 100, 90, 85, 80]",5,91.0
SNES,Command & Conquer: Remastered Collection,https://www.mobygames.com/game/146084/command-conquer-remastered-collection/,"Electronic Arts, Inc.",Petroglyph Games Inc.,"June 5, 2020 on Windows",CompilationStrategy / tactics,Diagonal-down,Free camera,,Real-time strategy (RTS),Multiple units/characters controlPoint and select,[],0,0,"[100, 95, 95, 95, 95, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 86, 85, 85, 85, 83, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 78, 75, 75, 74, 74, 70, 70, 70, 70, 70, 65]",72,83.36111111111111
SNES,Gitaroo Man,https://www.mobygames.com/game/7498/gitaroo-man/,"KOEI Corporation KOEI Co., Ltd.",iNiS corporation,"February 18, 2002 on PlayStation 2",Simulation,3rd-person (Other),,,Music / rhythm,,[],0,0,"[100, 91, 90, 90, 90, 90, 88, 87, 85, 82, 80, 80, 75, 71, 70]",15,84.6
